id,custom_date,master_development,sub_loc_1,sub_loc_2,sub_loc_3,sub_loc_4,total_sales_price_val,sales_price_sqft_unit,sales_price_sqm_unit,unit_size_sqft,unit_size_sqm,unit_type,no_beds,custom_view,maid,study,balcony,plot_size_sqft,plot_size_sqm,developer_type,floor_level,evdnc_name,comments,dev_name,unit_no,sale_sequence,data_source,months_since_start,month,year_month,annual_service_charge,is_park_facing,is_pool_adjacent,is_corner_unit,is_single_row,is_end_unit,is_near_amenities,is_road_facing,is_brand_new,is_motivated_seller,is_hot_deal,has_big_plot,has_mortgage_mention,is_upgraded,is_rented,unit_subtype,unit_position,has_maid_room,plot_to_unit_ratio,is_g_plus_2,is_resale,beds_numeric,park_label,corner_label,row_label
11694638,2025-10-31,Mudon,Al Ranim,Al Ranim 8,,,3500000,1493,16055,2345,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Motivated Seller | On the park | Next to entrance.,Dubai Properties,,,listing,8.8,2025-10,2025-10,7269.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10626599,2025-06-19,Mudon,Al Ranim,Al Ranim 8,,,2800000,1549,16667,1808,168.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Ranim 8 | Motivated Seller | Single Row,Dubai Properties,,,listing,4.4,2025-06,2025-06,5604.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
8908499,2025-03-20,Mudon,Al Ranim,Al Ranim 8,,,3559920,1442,15525,2468,229.3,Townhouse,4.0,,,,,3223.0,299.43,,G+1,Oqood,,Dubai Properties,,Resale,transaction,1.4,2025-03,2025-03,7650.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.3059157212317667,0,1,4.0,Not Park Facing,Non-Corner,Non-Single Row
10129552,2025-02-11,Mudon,Al Ranim,Al Ranim 8,,,3836000,1277,13749,3004,279.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,OP to OP | Near Pool | Single Row,Dubai Properties,,,listing,0.2,2025-02,2025-02,9312.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Single Row
11691670,2025-12-04,Mudon,Al Ranim,Al Ranim 8,,,3300000,1404,15111,2351,218.38,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,Prime Location Property | Near Park | Investment,Dubai Properties,,,listing,9.9,2025-12,2025-12,7288.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7690344534240748,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10904329,2025-08-15,Mudon,Al Ranim,Al Ranim 8,,,3050000,1297,13966,2351,218.39,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,Single Row | Close to Clubhouse | Green Community,Dubai Properties,,,listing,6.2,2025-08,2025-08,7288.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7690344534240748,0,0,3.0,Not Park Facing,Non-Corner,Single Row
10884864,2025-12-29,Mudon,Al Ranim,Al Ranim 8,,,3400000,1450,15606,2345,217.87,Townhouse,3.0,,,,,1810.0,168.15,,G+1,Active Listings,RESALE | FACING PARK | SINGLE ROW,Dubai Properties,,,listing,10.7,2025-12,2025-12,7269.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7718550106609808,0,0,3.0,Park Facing,Non-Corner,Single Row
10858092,2025-12-29,Mudon,Al Ranim,Al Ranim 8,,,3450000,1467,15798,2351,218.38,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,3-BR VILLA | SINGLE ROW | LUSH LANDSCAPES,Dubai Properties,,,listing,10.7,2025-12,2025-12,7288.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,unknown,0,0.7690344534240748,0,0,3.0,Not Park Facing,Non-Corner,Single Row
10688273,2025-07-07,Mudon,Al Ranim,Al Ranim 8,,,3650000,1253,13469,2914,271.0,Townhouse,2.0,,,,,,,,G+1,Active Listings,Perfect to Be Your First Home to Live In | Modern Layout | Completion Q3 2026,Dubai Properties,,,listing,5.0,2025-07,2025-07,9033.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,unknown,0,,0,0,2.0,Not Park Facing,Non-Corner,Non-Single Row
10341169,2025-05-23,Mudon,Al Ranim,Al Ranim 8,,,3488888,1197,12886,2914,270.76,Townhouse,3.0,,,,,1849.0,171.74,,G+2,Active Listings,Single Row |Backing The Park | G+2 Layout,Dubai Properties,,,listing,3.5,2025-05,2025-05,9033.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.6345229924502402,1,0,3.0,Not Park Facing,Non-Corner,Single Row
12198589,2025-12-13,Mudon,Al Ranim,Al Ranim 8,,,4000000,1621,17467,2468,229.0,Villa,4.0,,,,,,,,G+1,Active Listings,Corner Unit | Close to Park | Payment plan,Dubai Properties,,,listing,10.2,2025-12,2025-12,7650.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Corner Unit,Non-Single Row
10148474,2025-03-18,Mudon,Al Ranim,Al Ranim 8,,,4200000,1398,15044,3005,279.18,Townhouse,4.0,,,,,2774.0,257.67,,G+2,Active Listings,G+ 2 Roof Top | Corner Unit | Near Pool and Park,Dubai Properties,,,listing,1.3,2025-03,2025-03,9315.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.9231281198003328,1,0,4.0,Not Park Facing,Corner Unit,Non-Single Row
10902716,2025-09-17,Mudon,Al Ranim,Al Ranim 8,,,3500000,1936,20833,1808,168.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Spacious On Park Prime Location Motivated Seller,Dubai Properties,,,listing,7.3,2025-09,2025-09,5604.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10826195,2025-11-19,Mudon,Al Ranim,Al Ranim 8,,,3800000,1540,16572,2468,229.3,Townhouse,4.0,,,,,2823.0,262.3,,G+1,Active Listings,4-Bedroom | Townhouse | Corner | On the Park*,Dubai Properties,,,listing,9.4,2025-11,2025-11,7650.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.143841166936791,0,0,4.0,Not Park Facing,Corner Unit,Non-Single Row
12512484,2026-02-03,Mudon,Al Ranim,Al Ranim 8,,,3390000,1443,15523,2350,218.38,Townhouse,3.0,,,,,1846.0,171.46,Type 3B1,G+1,Oqood,,Dubai Properties,,Resale,transaction,11.9,2026-02,2026-02,7285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3B1,unknown,0,0.7855319148936171,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
10708143,2025-07-14,Mudon,Al Ranim,Al Ranim 8,,,3500000,1201,12915,2914,271.0,Villa,3.0,,,,,,,,G+1,Active Listings,Biggest Layout of 3BR Villa In All Mudon Community Opposite To Park,Dubai Properties,,,listing,5.2,2025-07,2025-07,9033.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
12141617,2025-11-28,Mudon,Al Ranim,Al Ranim 8,,,3000000,1279,13770,2345,217.87,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Oqood,,Dubai Properties,,Resale,transaction,9.7,2025-11,2025-11,7269.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7710021321961621,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
10244983,2025-04-18,Mudon,Al Ranim,Al Ranim 8,,,3050000,1297,13966,2351,218.39,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,Single Row | Close to Clubhouse | Green Community,Dubai Properties,,,listing,2.3,2025-04,2025-04,7288.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7690344534240748,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12197780,2025-12-13,Mudon,Al Ranim,Al Ranim 8,,,3300000,1404,15138,2351,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Investment Opportunity|Handover soon| Next to pool,Dubai Properties,,,listing,10.2,2025-12,2025-12,7288.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10124082,2025-02-26,Mudon,Al Ranim,Al Ranim 8,,,3350000,1357,14610,2468,229.3,Townhouse,4.0,,,,,2583.0,240.0,,G+1,Active Listings,Mudon Al Ranim 8 | 4Br+Maid | Handover 2026,Dubai Properties,,,listing,0.7,2025-02,2025-02,7650.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.0465964343598055,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
11034489,2025-11-05,Mudon,Al Ranim,Al Ranim 8,,,5000000,1664,17910,3005,279.18,Townhouse,4.0,,,,,3196.0,296.95,Type 4B2,G+2,Active Listings,Sophisticated | Premium Amenities | Peaceful,Dubai Properties,,,listing,8.9,2025-11,2025-11,9315.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4B2,unknown,0,1.0635607321131448,1,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10879530,2025-10-06,Mudon,Al Ranim,Al Ranim 8,,,3300000,1407,15138,2345,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Park Backing | Single Row | Near Pool,Dubai Properties,,,listing,8.0,2025-10,2025-10,7269.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
10855029,2025-12-08,Mudon,Al Ranim,Al Ranim 8,,,4000000,1331,14328,3005,279.18,Townhouse,4.0,,,,,2774.0,257.67,,G+2,Active Listings,G+ 2 Roof Top | Corner Unit | Near Pool and Park,Dubai Properties,,,listing,10.0,2025-12,2025-12,9315.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.9231281198003328,1,0,4.0,Not Park Facing,Corner Unit,Non-Single Row
12398548,2026-01-09,Mudon,Al Ranim,Al Ranim 8,,,3600000,1535,16524,2345,217.87,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,SPACIOUS LAYOUT | SINGLE ROW | BRAND NEW,Dubai Properties,,,listing,11.1,2026-01,2026-01,7269.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,unknown,0,0.7710021321961621,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12192071,2025-12-12,Mudon,Al Ranim,Al Ranim 8,,,3800000,1620,17442,2345,217.87,Townhouse,3.0,,,,,1811.0,168.22,,G+1,Active Listings,3 Bed Plus Maid | on The Pool | Genuine Resale,Dubai Properties,,,listing,10.2,2025-12,2025-12,7269.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7722814498933902,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10222737,2025-04-08,Mudon,Al Ranim,Al Ranim 8,,,3199999,1365,14679,2345,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,SINGLE ROW | NEAR LAGOON | OPP PARK | NEAR RETAIL,Dubai Properties,,,listing,2.0,2025-04,2025-04,7269.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
10646076,2025-06-24,Mudon,Al Ranim,Al Ranim 8,,,2950000,1258,13532,2345,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Single Row | Good Investment | Handover Q3 2026,Dubai Properties,,,listing,4.5,2025-06,2025-06,7269.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12474360,2026-01-25,Mudon,Al Ranim,Al Ranim 8,,,3200000,1361,14653,2351,218.39,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,3 Bed Plus Maid | Prime Location|Single Row,Dubai Properties,,,listing,11.6,2026-01,2026-01,7288.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7690344534240748,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12397395,2026-01-09,Mudon,Al Ranim,Al Ranim 8,,,4300000,1742,18753,2468,229.3,Townhouse,4.0,,,,,3211.0,298.29,,G+1,Active Listings,4 Bed Plus Maid | On the Water | Genuine Resale,Dubai Properties,,,listing,11.1,2026-01,2026-01,7650.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.3010534846029174,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10244576,2025-04-18,Mudon,Al Ranim,Al Ranim 8,,,3050000,1297,13966,2351,218.39,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,Vibrant Community | Family-Friendly | Spacious Townhouse | 3 BR + Maid Rm,Dubai Properties,,,listing,2.3,2025-04,2025-04,7288.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7690344534240748,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
12083658,2025-11-18,Mudon,Al Ranim,Al Ranim 8,,,3200000,1361,14679,2351,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Handover soon | Investment Opportunity | Motivated,Dubai Properties,,,listing,9.4,2025-11,2025-11,7288.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11684714,2025-11-04,Mudon,Al Ranim,Al Ranim 8,,,3200000,1361,14653,2351,218.39,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,Park Facing | Single Row | Prime Location,Dubai Properties,,,listing,8.9,2025-11,2025-11,7288.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7690344534240748,0,0,3.0,Park Facing,Non-Corner,Single Row
10669757,2025-07-01,Mudon,Al Ranim,Al Ranim 8,,,4000000,1376,14815,2908,270.0,Villa,4.0,,,,,,,,G+1,Active Listings,Good Investment Options | Garden View | HO-Q3 2026,Dubai Properties,,,listing,4.8,2025-07,2025-07,9014.800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10306088,2025-05-12,Mudon,Al Ranim,Al Ranim 8,,,3600000,1459,15721,2468,229.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,4 BR Townhouse | Genuine Resale | On the park,Dubai Properties,,,listing,3.1,2025-05,2025-05,7650.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10220411,2025-04-07,Mudon,Al Ranim,Al Ranim 8,,,3300000,1812,19527,1821,169.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,3BR+Maid | Family-Friendly | Type 3B2 | HQ3 2026,Dubai Properties,,,listing,2.0,2025-04,2025-04,5645.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10203731,2025-03-06,Mudon,Al Ranim,Al Ranim 8,,,3400000,1446,15569,2351,218.38,Townhouse,3.0,,,,,1915.0,177.95,,G+1,Active Listings,Park facing | Type 3B1-M | Payment Plan,Dubai Properties,,,listing,0.9,2025-03,2025-03,7288.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.8145470012760527,0,0,3.0,Park Facing,Non-Corner,Non-Single Row
10088029,2025-02-19,Mudon,Al Ranim,Al Ranim 8,,,2700000,1151,12385,2346,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,GENUINE RE-SALE I SINGLE ROW ON PARK,Dubai Properties,,,listing,0.4,2025-02,2025-02,7272.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
10848800,2026-01-03,Mudon,Al Ranim,Al Ranim 8,,,3850000,1560,16790,2468,229.3,Townhouse,3.0,,,,,2908.0,270.19,,G+1,Active Listings,Large Plot | Near Amenities | Genuine Resale,Dubai Properties,,,listing,10.9,2026-01,2026-01,7650.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,unknown,0,1.1782820097244733,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10733002,2025-07-21,Mudon,Al Ranim,Al Ranim 8,,,3050000,1297,13966,2351,218.39,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,Single Row | Close to Clubhouse | Green Community,Dubai Properties,,,listing,5.4,2025-07,2025-07,7288.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7690344534240748,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12373207,2026-01-08,Mudon,Al Ranim,Al Ranim 8,,,4400000,1464,15760,3005,279.18,Townhouse,4.0,,,,,3196.0,296.95,Type 4B2,G+2,Oqood,,Dubai Properties,,Resale,transaction,11.0,2026-01,2026-01,9315.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4B2,unknown,0,1.0635607321131448,1,1,4.0,Not Park Facing,Non-Corner,Non-Single Row
10324903,2025-05-19,Mudon,Al Ranim,Al Ranim 8,,,3500000,1489,16026,2351,218.39,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,Close to Park | 3 BR Villa + Maid Room | Single Row,Dubai Properties,,,listing,3.4,2025-05,2025-05,7288.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7690344534240748,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12348709,2026-01-02,Mudon,Al Ranim,Al Ranim 8,,,4500000,1824,19651,2467,229.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,Exclusive | Genuine Resale | Handover Soon,Dubai Properties,,,listing,10.8,2026-01,2026-01,7647.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10202775,2025-03-10,Mudon,Al Ranim,Al Ranim 8,,,2800000,1191,12821,2351,218.39,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Active Listings,3 Bedroom Townhouse For Sale in Ranim 8,Dubai Properties,,,listing,1.1,2025-03,2025-03,7288.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7690344534240748,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11900404,2025-11-04,Mudon,Al Ranim,Al Ranim 8,,,3500000,1493,16055,2345,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Motivated Seller | On the park | Next to entrance.,Dubai Properties,,,listing,8.9,2025-11,2025-11,7269.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11014021,2025-12-29,Mudon,Al Ranim,Al Ranim 8,,,3577000,1228,13211,2914,270.76,Townhouse,3.0,,,,,1827.0,169.71,Type 3B2,G+2,Active Listings,G+2 3-Beds | Premium Amenities near pool and park,Dubai Properties,,,listing,10.7,2025-12,2025-12,9033.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3B2,unknown,0,0.6269732326698696,1,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10991443,2025-08-26,Mudon,Al Ranim,Al Ranim 8,,,3488888,1197,12874,2914,271.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Single Row |Backing The Park | G+2 Layout,Dubai Properties,,,listing,6.6,2025-08,2025-08,9033.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
10891563,2025-10-19,Mudon,Al Ranim,Al Ranim 8,,,4000000,1373,14760,2914,271.0,Villa,3.0,,,,,,,,G+1,Active Listings,2914 SQFT BUA | Biggest Layout in All Mudon | Payment Plan Available,Dubai Properties,,,listing,8.4,2025-10,2025-10,9033.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10411582,2025-06-17,Mudon,Al Ranim,Al Ranim 8,,,3500000,1418,15264,2468,229.3,Townhouse,4.0,,,,,2583.0,240.0,,G+1,Active Listings,CORNER UNIT | OPPOSITE TO PARK | SINGLE ROW,Dubai Properties,,,listing,4.3,2025-06,2025-06,7650.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.0465964343598055,0,0,4.0,Not Park Facing,Corner Unit,Single Row
12516568,2026-02-03,Mudon,Al Ranim,Al Ranim 8,,,3300000,1404,15138,2351,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Investment Opportunity|Handover soon| Next to pool,Dubai Properties,,,listing,11.9,2026-02,2026-02,7288.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10322928,2025-05-18,Mudon,Al Ranim,Al Ranim 8,,,3488888,1197,12886,2914,270.76,Townhouse,3.0,,,,,1849.0,171.74,,G+2,Active Listings,Single Row |Backing The Park | G+2 Layout,Dubai Properties,,,listing,3.3,2025-05,2025-05,9033.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.6345229924502402,1,0,3.0,Not Park Facing,Non-Corner,Single Row
12390148,2026-01-08,Mudon,Al Ranim,Al Ranim 8,,,5000000,1664,17910,3005,279.18,Townhouse,4.0,,,,,3196.0,296.95,,G+2,Active Listings,Corner Villa on Private Artificial Beach,Dubai Properties,,,listing,11.0,2026-01,2026-01,9315.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.0635607321131448,1,0,4.0,Not Park Facing,Corner Unit,Non-Single Row
12111641,2025-11-22,Mudon,Al Ranim,Al Ranim 8,,,4100000,1661,17884,2468,229.26,Townhouse,4.0,,,,,2558.0,237.64,,G+1,Active Listings,Genuine Resale | Exclusive | Corner Unit,Dubai Properties,,,listing,9.5,2025-11,2025-11,7650.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.0364667747163696,0,0,4.0,Not Park Facing,Corner Unit,Non-Single Row
11706194,2025-11-05,Mudon,Al Ranim,Al Ranim 8,,,3200000,1362,14679,2350,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Near Pool | Single Row | Park Backing,Dubai Properties,,,listing,8.9,2025-11,2025-11,7285.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
9085289,2025-09-02,Mudon,Al Ranim,Al Ranim 8,,,2760000,1174,12638,2350,218.39,Townhouse,3.0,,,,,1808.0,168.0,,G+1,Oqood,,Dubai Properties,,Resale,transaction,6.8,2025-09,2025-09,7285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.7693617021276595,0,1,3.0,Not Park Facing,Non-Corner,Non-Single Row
10814365,2025-08-30,Mudon,Al Ranim,Al Ranim 8,,,3000000,1279,13761,2345,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,PREMIUM LOCATION | SINGLE ROW | MODERN DESIGN,Dubai Properties,,,listing,6.7,2025-08,2025-08,7269.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
12176944,2025-12-09,Mudon,Al Ranim,Al Ranim 8,,,4000000,1373,14773,2914,270.76,Townhouse,3.0,,,,,1849.0,171.74,,G+2,Active Listings,3BR With Biggest BUA In All Of Mudon | Prime Location | Ready Within 1 Year,Dubai Properties,,,listing,10.1,2025-12,2025-12,9033.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.6345229924502402,1,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10211731,2025-04-03,Mudon,Al Ranim,Al Ranim 8,,,3800000,1620,17431,2345,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,RESALE | FACING  PARK | SINGLE ROW,Dubai Properties,,,listing,1.8,2025-04,2025-04,7269.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,3.0,Park Facing,Non-Corner,Single Row
12077071,2025-12-15,Mudon,Al Ranim,Al Ranim 8,,,4200000,1702,18317,2468,229.3,Townhouse,4.0,,,,,2908.0,270.19,,G+1,Active Listings,Elegant Townhouse | Handover Soon | Community View,Dubai Properties,,,listing,10.2,2025-12,2025-12,7650.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,1.1782820097244733,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
10182212,2025-03-09,Mudon,Al Ranim,Al Ranim 8,,,3500000,1418,15284,2468,229.0,Villa,4.0,,,,,,,,G+1,Active Listings,CORNER UNIT | OPPOSITE TO PARK | SINGLE ROW,Dubai Properties,,,listing,1.0,2025-03,2025-03,7650.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Corner Unit,Single Row
10133579,2025-02-26,Mudon,Al Ranim,Al Ranim 8,,,3750000,1287,13850,2914,270.76,Townhouse,3.0,,,,,1808.0,168.0,,G+2,Active Listings,Investors Deal | Negotiable Price | Resale Apt,Dubai Properties,,,listing,0.7,2025-02,2025-02,9033.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,0.6204529855868223,1,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
11703499,2025-10-08,Mudon,Al Ranim,Al Ranim 8,,,2990000,1654,17798,1808,168.0,Villa,3.0,,,,,,,,G+1,Active Listings,Prime Location | Modern Layout | Ready Soon,Dubai Properties,,,listing,8.0,2025-10,2025-10,5604.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Non-Single Row
10837616,2025-10-24,Mudon,Al Ranim,Al Ranim 8,,,3000000,1277,13761,2350,218.0,Townhouse,3.0,,,,,,,,G+1,Active Listings,Single Row | On The Park | Big Plot | HO  Q3 2026,Dubai Properties,,,listing,8.5,2025-10,2025-10,7285.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,unknown,0,,0,0,3.0,Not Park Facing,Non-Corner,Single Row
10771523,2025-08-01,Mudon,Al Ranim,Al Ranim 8,,,3500000,1418,15284,2468,229.0,Villa,4.0,,,,,,,,G+1,Active Listings,VIEWING AVAILABLE | OPPOSITE TO PARK | SINGLE ROW,Dubai Properties,,,listing,5.8,2025-08,2025-08,7650.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Single Row
10409436,2025-06-17,Mudon,Al Ranim,Al Ranim 8,,,3299999,1337,14410,2468,229.0,Townhouse,4.0,,,,,,,,G+1,Active Listings,Exclusive Living | Scenic Views | Community Charm,Dubai Properties,,,listing,4.3,2025-06,2025-06,7650.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,unknown,0,,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
12513418,2026-02-03,Mudon,Al Ranim,Al Ranim 8,,,4070000,1649,17750,2468,229.3,Townhouse,4.0,,,,,2583.0,240.0,,G+1,Active Listings,"4BR + G | Next to Park, Beach & Community Center",Dubai Properties,,,listing,11.9,2026-02,2026-02,7650.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,unknown,0,1.0465964343598055,0,0,4.0,Not Park Facing,Non-Corner,Non-Single Row
