"id","custom_date","master_development","sub_loc_1","sub_loc_2","sub_loc_3","sub_loc_4","total_sales_price_val","sales_price_sqft_unit","sales_price_sqm_unit","unit_size_sqft","unit_size_sqm","unit_type","no_beds","custom_view","maid","study","balcony","plot_size_sqft","plot_size_sqm","developer_type","floor_level","evdnc_name","comments","dev_name","unit_no","sale_sequence"
"10994781","2025-09-29","Mudon","Al Ranim","Al Ranim 3","","","3700000","1441","15510","2567","238.55","Townhouse","3","","NULL","NULL","","1808","168.01","","G+2","Active Listings","Park Backing | G +2 | Best Location | Payment Plan","Dubai Properties","",""
"10923359","2025-10-13","Mudon","Al Ranim","Al Ranim 3","","","3150000","1421","15291","2217","206","Townhouse","3","Community,Road","NULL","NULL","","1980","183.98","Type 3B1","G+1","Active Listings","Genuine Resale | Prime Location | Best Deal","Dubai Properties","",""
"12448892","2026-01-20","Mudon","Al Ranim","Al Ranim 3","","","3510000","1583","17039","2217","206","Townhouse","3","Community, Landscaped Garden","","","","1856","172.47","Type 3B1","G+1","Title Deed","","Dubai Properties","","Resale"
"10891600","2025-09-12","Mudon","Al Ranim","Al Ranim 3","","","4000000","1569","16893","2549","236.78","Townhouse","4","","NULL","NULL","","2769","257.27","NULL","G+1","Active Listings","Well Maintained Unit | Vacant | Handover Soon","Dubai Properties","",""
"12211821","2025-12-16","Mudon","Al Ranim","Al Ranim 3","","","2408694","1086","11693","2217","206","Townhouse","3","","","","","1808","168","","G+1","Title Deed","","Dubai Properties","","Resale"
"12129057","2025-11-26","Mudon","Al Ranim","Al Ranim 3","","","4800000","1612","17347","2978","276.7","Townhouse","4","","","","","2768","257.16","","G+2","Title Deed","","Dubai Properties","","Resale"
"10702122","2025-07-13","Mudon","Al Ranim","Al Ranim 3","","","4250000","1262","13578","3367","313","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row I Corner Unit I G Plus 2 I Call Now","Dubai Properties","",""
"9044089","2025-07-27","Mudon","Al Ranim","Al Ranim 3","","","3900000","1310","14095","2978","276.7","Townhouse","4","","","","","2768","257.13","","G+2","Oqood","","Dubai Properties","","Resale"
"10777827","2025-08-03","Mudon","Al Ranim","Al Ranim 3","","","3000000","1348","14493","2225","207","Apartment","3","","NULL","NULL","","0","0","NULL","","Active Listings","MULTIPLE OPTION | VASTU UNIT |  ON THE PARK","Dubai Properties","",""
"10669007","2025-12-29","Mudon","Al Ranim","Al Ranim 3","","","4700000","1844","19850","2549","236.78","Townhouse","4","Community,Landscaped Garden,Distant Play Area","NULL","NULL","","2599","241.44","NULL","G+1","Active Listings","Mudon Al Ranim3 |Elegant |Good View","Dubai Properties","",""
"12483621","2026-01-27","Mudon","Al Ranim","Al Ranim 3","","","3800000","1714","18447","2217","206","Townhouse","3","","NULL","NULL","NULL","1808","168.01","NULL","G+1","Active Listings","At The Park | Prime Location | Spacious Layout","Dubai Properties","",""
"12439090","2026-01-16","Mudon","Al Ranim","Al Ranim 3","","","3499000","1578","16985","2217","206","Townhouse","3","","NULL","NULL","","1808","168.01","NULL","G+1","Active Listings","Brand New | Ready to move in | Next to pool","Dubai Properties","",""
"10388402","2025-06-10","Mudon","Al Ranim","Al Ranim 3","","","3200000","1443","15534","2217","206","Townhouse","3","Community,Park","NULL","NULL","","1808","168.01","","G+1","Active Listings","Luxury Living | Premium Amenities | Prime Location","Dubai Properties","",""
"12319910","2025-12-26","Mudon","Al Ranim","Al Ranim 3","","","3700000","1669","17961","2217","206","Townhouse","3","Community,Landscaped Garden,Sports Area","NULL","NULL","","1808","168","Type 3B1","G+1","Active Listings","Facing Park I Single Row I Prime Location","Dubai Properties","",""
"10354182","2025-05-28","Mudon","Al Ranim","Al Ranim 3","","","3050000","1376","14806","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Modern Design | Ready soon | Single row","Dubai Properties","",""
"12092937","2025-11-18","Mudon","Al Ranim","Al Ranim 3","","","4880000","1915","20610","2548","236.78","Townhouse","4","","NULL","NULL","","2635","244.82","","G+1","Active Listings","Motivates Seller | Brand New | Prime Location","Dubai Properties","",""
"11931762","2025-11-07","Mudon","Al Ranim","Al Ranim 3","","","3700000","1817","19577","2036","189","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Ready | Direct on Park | Close to pool","Dubai Properties","",""
"10215754","2025-04-04","Mudon","Al Ranim","Al Ranim 3","","","3450000","1353","14557","2549","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Direct Park Access | Best Location | High-End Unit","Dubai Properties","",""
"11895688","2025-11-04","Mudon","Al Ranim","Al Ranim 3","","","3700000","1669","17961","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Brand New | Vacant | Backing Central Park","Dubai Properties","",""
"11793990","2025-11-04","Mudon","Al Ranim","Al Ranim 3","","","3700000","1669","17961","2217","206","Townhouse","3","Community,Road,Landscaped Garden","NULL","NULL","","2131","197.99","Type 3B1","G+1","Active Listings","Brand New | Single Row | Handover Soon","Dubai Properties","",""
"10317353","2025-05-16","Mudon","Al Ranim","Al Ranim 3","","","4200000","1648","17738","2548","236.78","Townhouse","4","Community,Back to Side,Partial Park","NULL","NULL","","3971","368.93","","G+1","Active Listings","Single Row/ On the Park / Huge Plot","Dubai Properties","",""
"12512471","2026-01-27","Mudon","Al Ranim","Al Ranim 3","","","4100000","1608","17316","2549","236.78","Townhouse","4","Community,Internal Road","","","","2768","257.15","Type 4B1","G+1","Pending Sales (SPA/MOU)","","Dubai Properties","",""
"12435272","2026-01-15","Mudon","Al Ranim","Al Ranim 3","","","4995000","1677","18052","2978","276.7","Townhouse","4","","","","","3604","334.8","Type 4B2","G+2","Title Deed","","Dubai Properties","","Resale"
"12196681","2025-12-12","Mudon","Al Ranim","Al Ranim 3","","","3400000","1534","16505","2217","206","Townhouse","3","","","","","1808","168.01","","G+1","Title Deed","","Dubai Properties","","Resale"
"12123078","2025-11-25","Mudon","Al Ranim","Al Ranim 3","","","4000000","1570","16893","2548","236.78","Townhouse","4","","","","","2740","254.55","","G+1","Title Deed","","Dubai Properties","","Resale"
"10845600","2025-08-12","Mudon","Al Ranim","Al Ranim 3","","","3100000","1405","15122","2207","205","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Park Facing | Bigger plot size | Single Row","Dubai Properties","",""
"12481822","2026-01-27","Mudon","Al Ranim","Al Ranim 3","","","4675000","1834","19744","2549","236.78","Townhouse","4","","NULL","NULL","NULL","2630","244.33","NULL","G+1","Active Listings","Single Row | Park Backing | Motivated Seller","Dubai Properties","",""
"10641502","2025-06-22","Mudon","Al Ranim","Al Ranim 3","","","4250000","1263","13578","3366","313","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Rare Series | Corner Plot On Park | Spacious G+2 Villa","Dubai Properties","",""
"12436565","2026-01-16","Mudon","Al Ranim","Al Ranim 3","","","4750000","1864","20061","2548","236.78","Townhouse","4","Community,Walkway,Landscaped Garden","NULL","NULL","","3874","359.93","Type 4B1","G+1","Active Listings","Exclusive | Green Belt | Large Plot |","Dubai Properties","",""
"10411400","2025-06-17","Mudon","Al Ranim","Al Ranim 3","","","3200000","1443","15534","2217","206","Townhouse","3","Community,Park","NULL","NULL","","1808","168.01","","G+1","Active Listings","Park View | 3 Bed Townhouse | Handover Q4 2025","Dubai Properties","",""
"12386104","2026-01-07","Mudon","Al Ranim","Al Ranim 3","","","4500000","1765","18987","2549","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","On Greenbelt | Park View | Genuine Resale","Dubai Properties","",""
"12306542","2025-12-23","Mudon","Al Ranim","Al Ranim 3","","","4880000","1914","20610","2549","236.78","Townhouse","4","","NULL","NULL","","2635","244.82","NULL","G+1","Active Listings","Motivated Seller | Brand New | Prime Location","Dubai Properties","",""
"12186559","2025-12-11","Mudon","Al Ranim","Al Ranim 3","","","3400000","1534","16505","2217","206","Townhouse","3","","NULL","NULL","","1830","170.03","NULL","G+1","Active Listings","Facing Park | Bright Unit | Multiple Options","Dubai Properties","",""
"10321770","2025-05-17","Mudon","Al Ranim","Al Ranim 3","","","2900000","1308","14078","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","SINGLE ROW | SPACIOUS LAYOUT | READY SOON","Dubai Properties","",""
"12142789","2025-11-29","Mudon","Al Ranim","Al Ranim 3","","","3599999","1624","17476","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Parkside Harmony | Handover & Mortgage Ready","Dubai Properties","",""
"10297789","2025-05-08","Mudon","Al Ranim","Al Ranim 3","","","2900000","1308","14078","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3BR Plus Maid | Handover 2025 | Backing Green Belt","Dubai Properties","",""
"11926294","2025-11-06","Mudon","Al Ranim","Al Ranim 3","","","4550000","1785","19216","2549","236.78","Townhouse","4","","NULL","NULL","","2643","245.54","NULL","G+1","Active Listings","Main Park | Close to Pool | 4 BR G+1","Dubai Properties","",""
"11791584","2025-11-04","Mudon","Al Ranim","Al Ranim 3","","","3600000","1402","15091","2567","238.55","Townhouse","3","Community,Landscaped walkway,Back to Back","NULL","NULL","","1809","168.04","","G+2","Active Listings","Elegant 3 bedrooms Villa | Handover soon | Vacant","Dubai Properties","",""
"11705272","2025-10-22","Mudon","Al Ranim","Al Ranim 3","","","4200000","1648","17738","2548","236.78","Townhouse","4","","NULL","NULL","","2986","277.43","","G+1","Active Listings","Single Row I Brand New I Walk In to the Park","Dubai Properties","",""
"10115394","2025-02-18","Mudon","Al Ranim","Al Ranim 3","","","3300000","1286","13834","2567","238.55","Townhouse","3","","NULL","NULL","","1809","168.07","","G+2","Active Listings","G+ 2 (Practical 4 Bed) Pocket Park View – SINGLE ROW","Dubai Properties","",""
"10888281","2025-08-11","Mudon","Al Ranim","Al Ranim 3","","","3100000","1398","15049","2217","206","Townhouse","3","","NULL","NULL","","1808","168","","G+1","Active Listings","Prime Location | Mortgage eligible | On The Park","Dubai Properties","",""
"10723982","2025-07-18","Mudon","Al Ranim","Al Ranim 3","","","3900000","1530","16471","2549","236.78","Townhouse","4","","NULL","NULL","","3870","359.53","NULL","G+1","Active Listings","On the Park | Genuine Resale | Viewing Available","Dubai Properties","",""
"9077741","2025-08-25","Mudon","Al Ranim","Al Ranim 3","","","3000000","1353","14563","2217","206","Townhouse","3","","","","","1808","168","","G+1","Oqood","","Dubai Properties","","Resale"
"10771628","2025-08-01","Mudon","Al Ranim","Al Ranim 3","","","4000000","1569","16893","2549","236.78","Townhouse","4","","NULL","NULL","","3060","284.24","NULL","G+1","Active Listings","Massive plot | Single Row | Viewing Available","Dubai Properties","",""
"12473037","2026-01-24","Mudon","Al Ranim","Al Ranim 3","","","4100000","1608","17316","2549","236.78","Townhouse","4","","NULL","NULL","NULL","2768","257.15","NULL","G+1","Active Listings","4BR + M | Best Deal | Corner Unit","Dubai Properties","",""
"12381751","2026-01-06","Mudon","Al Ranim","Al Ranim 3","","","4000000","1569","16893","2549","236.78","Townhouse","4","","NULL","NULL","","2769","257.27","NULL","G+1","Active Listings","Well Maintained Unit | Vacant | Park Backing","Dubai Properties","",""
"12305551","2025-12-23","Mudon","Al Ranim","Al Ranim 3","","","3390000","1529","16456","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","On Greenbelt | Close to Pool and Park | Brand New","Dubai Properties","",""
"12182285","2025-12-10","Mudon","Al Ranim","Al Ranim 3","","","3550000","1601","17233","2217","206","Townhouse","3","","NULL","NULL","","1830","170.03","NULL","G+1","Active Listings","On the Park | Motivated Seller | Best Market Deal","Dubai Properties","",""
"10320413","2025-05-17","Mudon","Al Ranim","Al Ranim 3","","","3000000","1354","14563","2216","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Family-Friendly | Prime Location | Modern Home","Dubai Properties","",""
"12140814","2025-11-29","Mudon","Al Ranim","Al Ranim 3","","","4700000","1845","19850","2548","236.78","Townhouse","4","Community,Walkway,Landscaped Garden","NULL","NULL","","3874","359.93","Type 4B1","G+1","Active Listings","Spacious 4BR | On the Park | Corner Unit","Dubai Properties","",""
"12091156","2025-11-18","Mudon","Al Ranim","Al Ranim 3","","","5000000","1962","21117","2548","236.78","Townhouse","4","Community,Walkway,Landscaped Garden","NULL","NULL","","3874","359.93","Type 4B1","G+1","Active Listings","Single Row | Green Belt | Large Plot","Dubai Properties","",""
"10238952","2025-04-15","Mudon","Al Ranim","Al Ranim 3","","","4250000","1263","13578","3366","313","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Luxurious 4 BR with Family Room | High ROI","Dubai Properties","",""
"11835496","2025-11-01","Mudon","Al Ranim","Al Ranim 3","","","3450000","1908","20536","1808","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Handover Soon | Pack Backing | Single Row","Dubai Properties","",""
"10199405","2025-03-14","Mudon","Al Ranim","Al Ranim 3","","","3200000","1443","15534","2217","206","Townhouse","3","Community,Park","NULL","NULL","","1808","168.01","","G+1","Active Listings","Enchanting; Exquisite 3BR Townhouse for Sale","Dubai Properties","",""
"11785309","2025-11-04","Mudon","Al Ranim","Al Ranim 3","","","4190000","1644","17696","2548","236.78","Townhouse","4","","NULL","NULL","","2986","277.43","","G+1","Active Listings","Big Plot | Single Row | Lowest PSF","Dubai Properties","",""
"11706049","2025-11-04","Mudon","Al Ranim","Al Ranim 3","","","3350000","1511","16262","2217","206","Townhouse","3","Community,Landscaped Walkway","NULL","NULL","","1808","168","","G+1","Active Listings","PRIME LOCATION | MULTIPLE UNIT OPTIONS","Dubai Properties","",""
"10156594","2025-03-10","Mudon","Al Ranim","Al Ranim 3","","","3300000","1286","13834","2567","238.55","Townhouse","3","Community,Walkway,Landscaped Garden","NULL","NULL","","1808","168","","G+2","Active Listings","3 Bedroom | Single Row | G+2 | Gated Community","Dubai Properties","",""
"11775961","2025-10-23","Mudon","Al Ranim","Al Ranim 3","","","4800000","1539","16552","3118","290","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Brand New  | Corner Plot | Green Belt","Dubai Properties","",""
"11648712","2025-12-17","Mudon","Al Ranim","Al Ranim 3","","","3300000","1488","16019","2217","206","Townhouse","3","Community,Road","NULL","NULL","","2060","191.4","Type 3B1","G+1","Active Listings","Single Row | Brand New | Park View","Dubai Properties","",""
"11702050","2025-10-07","Mudon","Al Ranim","Al Ranim 3","","","3750000","1461","15720","2567","238.55","Townhouse","3","Community,Landscaped walkway,Back to Back","NULL","NULL","","1809","168.04","","G+2","Active Listings","G+2 I Green Belt I Brand New I Prime Location","Dubai Properties","",""
"11011404","2025-10-01","Mudon","Al Ranim","Al Ranim 3","","","3200000","1443","15534","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Opposite to Pool and Park | Prime Location","Dubai Properties","",""
"10989673","2025-10-01","Mudon","Al Ranim","Al Ranim 3","","","3099999","1398","15049","2217","206","Townhouse","3","","NULL","NULL","","2054","190.79","NULL","G+1","Active Listings","Hot Deal I Handover Soon I Motivated Seller","Dubai Properties","",""
"12477824","2026-01-19","Mudon","Al Ranim","Al Ranim 3","","","3600000","1624","17476","2217","206","Townhouse","3","Community/Play area/Landscaped Garden","","","","1809","168.02","Type: 3B1","G+1","Pending Sales (SPA/MOU)","","Dubai Properties","",""
"11948989","2025-11-18","Mudon","Al Ranim","Al Ranim 3","","","3700000","1441","15510","2567","238.55","Townhouse","3","","","","","1808","168.01","Type 3B2","G+2","Title Deed","","Dubai Properties","","Resale"
"10837032","2025-08-30","Mudon","Al Ranim","Al Ranim 3","","","3100000","1398","15049","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Modern Design | Ready soon | Single row","Dubai Properties","",""
"9024319","2025-07-07","Mudon","Al Ranim","Al Ranim 3","","","3950000","1550","16682","2548","236.78","Townhouse","4","","","","","3870","359.52","","G+1","Oqood","","Dubai Properties","","Resale"
"12468843","2026-01-23","Mudon","Al Ranim","Al Ranim 3","","","4400000","1726","18583","2549","236.78","Townhouse","4","Community,Road","NULL","NULL","NULL","2867","266.39","NULL","G+1","Active Listings","MIDDLE CORNER ||READY TO MOVE || REASONABLE PRICE","Dubai Properties","",""
"12374536","2026-01-04","Mudon","Al Ranim","Al Ranim 3","","","4500000","1765","19005","2549","236.78","Townhouse","4","Community,Landscaped Garden","NULL","NULL","","2661","247.18","NULL","G+1","Active Listings","Corner 4 BR Townhouse | Park View | Luxury Home","Dubai Properties","",""
"12241296","2025-12-19","Mudon","Al Ranim","Al Ranim 3","","","4000000","1473","15873","2716","252","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Genuine Resale | G+2 | On the Park","Dubai Properties","",""
"10903607","2025-11-21","Mudon","Al Ranim","Al Ranim 3","","","4700000","1844","19850","2549","236.78","Townhouse","4","","NULL","NULL","","2599","241.44","NULL","G+1","Active Listings","Mudon Al Ranim3 |Elegant |Good View","Dubai Properties","",""
"12166040","2025-12-06","Mudon","Al Ranim","Al Ranim 3","","","3800000","1714","18447","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3 BR | Opposite Green Belt | Handed Over","Dubai Properties","",""
"12086370","2025-11-18","Mudon","Al Ranim","Al Ranim 3","","","4700000","1845","19850","2548","236.78","Townhouse","4","","NULL","NULL","","2644","245.61","Type 4B1","G+1","Active Listings","G+1 Type | Park Backing | Ready to Move In","Dubai Properties","",""
"10235411","2025-04-13","Mudon","Al Ranim","Al Ranim 3","","","3300000","1286","13834","2567","238.55","Townhouse","3","","NULL","NULL","","1809","168.07","","G+2","Active Listings","G+ 2 (Practical 4 Bed) Pocket Park View – SINGLE ROW","Dubai Properties","",""
"11777166","2025-11-04","Mudon","Al Ranim","Al Ranim 3","","","3900000","1519","16349","2567","238.55","Townhouse","3","Community,Landscaped Garden,Distant Play Area","NULL","NULL","","1808","168.01","Type 3B2","G+2","Active Listings","Single Row | Family Haven | Overlooking the Park","Dubai Properties","",""
"11701195","2025-10-23","Mudon","Al Ranim","Al Ranim 3","","","3200000","1443","15534","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Opposite to Pool and Park | Prime Location","Dubai Properties","",""
"11530314","2025-09-22","Mudon","Al Ranim","Al Ranim 3","","","3775000","1471","15825","2567","238.55","Townhouse","3","","NULL","NULL","","1809","168.07","","G+2","Active Listings","Brand New Villa | Park View | Elegant Layout","Dubai Properties","",""
"11009098","2025-10-01","Mudon","Al Ranim","Al Ranim 3","","","4000000","1569","16878","2549","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","SINGLE ROW | TYPE 4B1 | MULTIPLE OPTIONS","Dubai Properties","",""
"11906040","2025-10-27","Mudon","Al Ranim","Al Ranim 3","","","3400000","1534","16505","2217","206","Townhouse","3","Community,Road","","","","2154","200.07","Type 3B(M)","G+1","Pending Sales (SPA/MOU)","","Dubai Properties","",""
"9068151","2025-08-14","Mudon","Al Ranim","Al Ranim 3","","","3700000","1452","15626","2548","236.78","Townhouse","4","","","","","2860","265.72","","G+1","Oqood","","Dubai Properties","","Resale"
"12468380","2026-01-23","Mudon","Al Ranim","Al Ranim 3","","","4690000","1840","19807","2549","236.78","Townhouse","4","","NULL","NULL","NULL","3253","302.18","NULL","G+1","Active Listings","Ready to Move In| Motivated Seller| Brand New","Dubai Properties","",""
"12419089","2026-01-14","Mudon","Al Ranim","Al Ranim 3","","","3500000","1580","16990","2215","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Ready to move in | Brand New | Next to pool","Dubai Properties","",""
"12355179","2026-01-01","Mudon","Al Ranim","Al Ranim 3","","","3500000","1912","20588","1831","170","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Quite Location | Ready To Move In | Call Now","Dubai Properties","",""
"12133087","2025-11-27","Mudon","Al Ranim","Al Ranim 3","","","4500000","1765","18987","2549","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","On Greenbelt | Park View | Genuine Resale","Dubai Properties","",""
"11828472","2025-11-05","Mudon","Al Ranim","Al Ranim 3","","","3700000","1669","17961","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single row | Opposite park | Handover soon","Dubai Properties","",""
"10155381","2025-03-14","Mudon","Al Ranim","Al Ranim 3","","","4100000","1609","17300","2548","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Exclusive I Genuine Resale I Best Price","Dubai Properties","",""
"11052586","2025-10-28","Mudon","Al Ranim","Al Ranim 3","","","4000000","1569","16893","2549","236.78","Townhouse","4","","NULL","NULL","","2769","257.27","NULL","G+1","Active Listings","Well Maintained Unit | Vacant | Handover Soon","Dubai Properties","",""
"10983859","2025-09-22","Mudon","Al Ranim","Al Ranim 3","","","3200000","1443","15534","2217","206","Townhouse","3","Community,Road","NULL","NULL","","2060","191.4","Type 3B1","G+1","Active Listings","Opposite Pool and Park | Near Entrance | Vastu","Dubai Properties","",""
"10908134","2025-08-29","Mudon","Al Ranim","Al Ranim 3","","","3700000","1441","15481","2568","239","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3BR + Family (G+2) |  Single Row | Great Location","Dubai Properties","",""
"12373197","2026-01-08","Mudon","Al Ranim","Al Ranim 3","","","3430000","1547","16650","2217","206","Townhouse","3","","","","","1834","170.43","Type 3B1","G+1","Title Deed","","Dubai Properties","","Resale"
"10886702","2025-09-11","Mudon","Al Ranim","Al Ranim 3","","","3500000","1579","16990","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Maids Room | Contact Expert","Dubai Properties","",""
"12179753","2025-12-09","Mudon","Al Ranim","Al Ranim 3","","","3435000","1549","16675","2217","206","Townhouse","3","Community,Landscaped Walkway","","","","1808","168","","G+1","Title Deed","","Dubai Properties","","Resale"
"12412712","2026-01-13","Mudon","Al Ranim","Al Ranim 3","","","3700000","1669","17961","2217","206","Townhouse","3","Community,Landscaped Garden,Sports Area","NULL","NULL","","1808","168","Type 3B1","G+1","Active Listings","Facing Park I Single Row I Prime Location","Dubai Properties","",""
"10373216","2025-06-04","Mudon","Al Ranim","Al Ranim 3","","","4250000","1427","15360","2978","276.7","Townhouse","4","Community,Landscaped Garden,Distant play area","NULL","NULL","","3367","312.77","NULL","G+2","Active Listings","Single Row I Corner Unit I G Plus 2 I Call Now","Dubai Properties","",""
"12219746","2025-12-17","Mudon","Al Ranim","Al Ranim 3","","","3350000","1553","16750","2157","200","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Brandnew | Prime Location | Exclusive","Dubai Properties","",""
"10342151","2025-05-24","Mudon","Al Ranim","Al Ranim 3","","","2900000","1584","17059","1831","170","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Park View | Serious Buyer Only","Dubai Properties","",""
"12160666","2025-12-05","Mudon","Al Ranim","Al Ranim 3","","","3600000","1624","17476","2217","206","Townhouse","3","","NULL","NULL","","1810","168.11","Type 3B1","G+1","Active Listings","Single row | Backing main park | Vacant","Dubai Properties","",""
"10845074","2025-11-04","Mudon","Al Ranim","Al Ranim 3","","","3200000","1748","18824","1831","170","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row / On the Green patch / Genuine Seller","Dubai Properties","",""
"12127386","2025-11-26","Mudon","Al Ranim","Al Ranim 3","","","4900000","1853","19919","2644","246","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","On The Park | Corner Unit | Ready To Move","Dubai Properties","",""
"12078277","2025-11-28","Mudon","Al Ranim","Al Ranim 3","","","4700000","1845","19850","2548","236.78","Townhouse","4","Community,Landscaped Garden,Kid's Play Area","NULL","NULL","","2770","257.34","Type 4B1","G+1","Active Listings","Multiple Options Available | All Layouts","Dubai Properties","",""
"10207362","2025-04-01","Mudon","Al Ranim","Al Ranim 3","","","4250000","1263","13578","3366","313","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","LUXURY 4BR+FAMILY VILLA | SPACICOUS END UNIT","Dubai Properties","",""
"11668233","2025-09-28","Mudon","Al Ranim","Al Ranim 3","","","3250000","1466","15777","2217","206","Townhouse","3","","NULL","NULL","","1810","168.11","NULL","G+1","Active Listings","Green Belt Unit I Brand New I Best Community","Dubai Properties","",""
"11769654","2025-10-10","Mudon","Al Ranim","Al Ranim 3","","","4425000","1737","18688","2548","236.78","Townhouse","4","Community,Road,Landscaped Garden","","","","3344","310.65","End unit","G+1","Pending Sales (SPA/MOU)","","Dubai Properties","",""
"12367490","2026-01-06","Mudon","Al Ranim","Al Ranim 3","","","3375000","1522","16383","2217","206","Townhouse","3","Community, Road","","","","1838","170.74","Type 3B1","G+1","Title Deed","","Dubai Properties","","Resale"
"12174434","2025-12-08","Mudon","Al Ranim","Al Ranim 3","","","3400000","1534","16505","2217","206","Townhouse","3","","","","","1808","168","","G+1","Title Deed","","Dubai Properties","","Resale"
"10715085","2025-07-16","Mudon","Al Ranim","Al Ranim 3","","","3850000","1511","16260","2548","236.78","Townhouse","4","","NULL","NULL","","2740","254.55","","G+1","Active Listings","Prime Location | Single Row | Corner Unit","Dubai Properties","",""
"10688440","2025-07-07","Mudon","Al Ranim","Al Ranim 3","","","2900000","1308","14078","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3BR Plus Maid | Handover 2025 | Backing Green Belt","Dubai Properties","",""
"9013013","2025-06-24","Mudon","Al Ranim","Al Ranim 3","","","2918000","1316","14165","2217","206","Townhouse","3","","","","","1808","168.01","","G+1","Oqood","","Dubai Properties","","Resale"
"10341888","2025-05-24","Mudon","Al Ranim","Al Ranim 3","","","2800000","1529","16471","1831","170","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Single Row | Park View | Serious Buyer Only","Dubai Properties","",""
"12122335","2025-11-25","Mudon","Al Ranim","Al Ranim 3","","","3500000","1579","16990","2217","206","Townhouse","3","Community, Road","NULL","NULL","","1838","170.74","Type 3B1","G+1","Active Listings","Handed Over | Single Row | Walk To Pool & Park","Dubai Properties","",""
"10248478","2025-04-19","Mudon","Al Ranim","Al Ranim 3","","","4000000","1569","16878","2549","237","Townhouse","4","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Modern Design | Crossing Road To Park | Ready Q4","Dubai Properties","",""
"12073653","2025-11-18","Mudon","Al Ranim","Al Ranim 3","","","3100000","1398","15049","2217","206","Townhouse","3","","NULL","NULL","","1834","170.43","Type 3B1","G+1","Active Listings","Motivated Seller | Close To Park | Brand New","Dubai Properties","",""
"11811799","2025-11-04","Mudon","Al Ranim","Al Ranim 3","","","3350000","1511","16262","2217","206","Townhouse","3","Community,Road","NULL","NULL","","2154","200.07","","G+1","Active Listings","Motivated Seller | Prime Location| Close to Pool","Dubai Properties","",""
"11037101","2025-10-01","Mudon","Al Ranim","Al Ranim 3","","","3700000","1441","15481","2568","239","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Mortgage Possible | G+2 TH | On the Park","Dubai Properties","",""
"11002626","2025-10-12","Mudon","Al Ranim","Al Ranim 3","","","3700000","2046","22024","1808","168","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","3BR + Family (G+2) |  Single Row | Great Location","Dubai Properties","",""
"10904175","2025-08-27","Mudon","Al Ranim","Al Ranim 3","","","3199999","1443","15534","2217","206","Townhouse","3","","NULL","NULL","","0","0","NULL","G+1","Active Listings","Serene Location | On the Park | Vastu Unit","Dubai Properties","",""
